mmi_length (um),S31,S41
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
3.25,0.676165214795582,0.6220648303973956
